,summary,config,name
10,"{'_timestamp': 1699811909.8776016, 'num_batches_seen': 20000, 'train_noiselessRMSE': 0.05307389050722122, 'train/dec_weight_loss': 0.02291150577366352, 'train_KLD': 0, 'train_RMSE': 0.06244057044386864, 'train_alignedRMSE': 0.048221562057733536, 'train/learned_dec_log_variance': -4.605170249938965, 'train/dec_spatial_derivative_loss': 0, '_step': 199, '_wandb': {'runtime': 765}, 'test_alignedRMSE': 0.106168232858181, 'test_noiselessRMSE': 0.13015148043632507, 'train/mean_square_emb': 0, '_runtime': 766.9859426021576}","{'dtype': 'torch.float32', 'ria_T': 199, 'device': 'cuda', 'logname': '../results/rescaledreviewfeedback/20231112-124542.872115/log', 'useAdam': True, 'datafile': '../data/trainTest2DLetterARescaled.npz', 'traj_len': 200, 'batch_size': 64, 'latent_dim': 10, 'num_epochs': 20000, 'dec_use_elu': True, 'decoding_lr': 0.0001, 'encoding_lr': 0.0001, 'dec_use_tanh': True, 'decoder_name': 'convolutional_decoder_upsampling', 'decoding_eps': 0.0001, 'encoder_name': 'convolutional_encoder', 'encoding_eps': 0.0001, 'traj_channels': 2, 'model_save_dir': '../results/rescaledreviewfeedback/20231112-124542.872115/savedmodel', 'step_each_batch': True, 'dec_use_softplus': False, 'emb_nonlinearity': 'Tanh', 'log_to_wandb_name': 'rescaledreviewfeedback', 'dec_conv1d_padding': 'same', 'emb_conv1d_padding': 'same', 'scalar_timewarping_lr': 0, 'dec_gen_first_traj_len': 200, 'learn_decoder_variance': False, 'scalar_timewarper_name': 'identity_scalar_timewarper', 'scalar_timewarping_eps': 1e-06, 'vector_timewarper_name': 'identity_vector_timewarper', 'emb_activate_last_layer': True, 'emb_conv_layers_strides': [1, 1, 1], 'curv_loss_penalty_weight': 0, 'decoding_l2_weight_decay': 0, 'emb_conv_layers_channels': [32, 32, 32], 'pre_time_learning_epochs': 0, 'scalar_timewarper_timereg': 0, 'scaltw_max_canonical_time': 1, 'scaltw_min_canonical_time': 0, 'dec_gen_upsampling_factors': [1, 1, 1], 'emb_fc_layers_num_features': [], 'dec_gen_conv_layers_channels': [32, 32, 2], 'emb_conv_layers_kernel_sizes': [16, 16, 16], 'scalar_timewarper_endpointreg': 0, 'dec_gen_fc_layers_num_features': [6400], 'dec_initial_log_noise_estimate': -4.605170185988091, 'use_rate_invariant_autoencoder': True, 'dec_gen_conv_layers_kernel_sizes': [16, 16, 16], 'training_data_added_timing_noise': 0.1, 'dec_spatial_regularization_factor': 1, 'decoding_spatial_derivative_regularization': 0}",breezy-grass-2494
11,"{'train_alignedRMSE': 0.09940309822559357, 'test_noiselessRMSE': 0.20667055249214172, 'train/dec_weight_loss': 0.0388200543820858, '_runtime': 769.7365026473999, 'num_batches_seen': 20000, 'train_noiselessRMSE': 0.11080966144800186, 'train/learned_dec_log_variance': -4.605170249938965, 'train_KLD': 0, 'train_RMSE': 0.1239725723862648, 'test_alignedRMSE': 0.16727285087108612, '_step': 199, '_wandb': {'runtime': 768}, 'train/dec_spatial_derivative_loss': 0, '_timestamp': 1699811137.2470603, 'train/mean_square_emb': 0}","{'dtype': 'torch.float32', 'ria_T': 199, 'device': 'cuda', 'logname': '../results/rescaledreviewfeedback/20231112-123247.482801/log', 'useAdam': True, 'datafile': '../data/trainTest2DLetterARescaled.npz', 'traj_len': 200, 'batch_size': 64, 'latent_dim': 4, 'num_epochs': 20000, 'dec_use_elu': True, 'decoding_lr': 0.0001, 'encoding_lr': 0.0001, 'dec_use_tanh': True, 'decoder_name': 'convolutional_decoder_upsampling', 'decoding_eps': 0.0001, 'encoder_name': 'convolutional_encoder', 'encoding_eps': 0.0001, 'traj_channels': 2, 'model_save_dir': '../results/rescaledreviewfeedback/20231112-123247.482801/savedmodel', 'step_each_batch': True, 'dec_use_softplus': False, 'emb_nonlinearity': 'Tanh', 'log_to_wandb_name': 'rescaledreviewfeedback', 'dec_conv1d_padding': 'same', 'emb_conv1d_padding': 'same', 'scalar_timewarping_lr': 0, 'dec_gen_first_traj_len': 200, 'learn_decoder_variance': False, 'scalar_timewarper_name': 'identity_scalar_timewarper', 'scalar_timewarping_eps': 1e-06, 'vector_timewarper_name': 'identity_vector_timewarper', 'emb_activate_last_layer': True, 'emb_conv_layers_strides': [1, 1, 1], 'curv_loss_penalty_weight': 0, 'decoding_l2_weight_decay': 0, 'emb_conv_layers_channels': [32, 32, 32], 'pre_time_learning_epochs': 0, 'scalar_timewarper_timereg': 0, 'scaltw_max_canonical_time': 1, 'scaltw_min_canonical_time': 0, 'dec_gen_upsampling_factors': [1, 1, 1], 'emb_fc_layers_num_features': [], 'dec_gen_conv_layers_channels': [32, 32, 2], 'emb_conv_layers_kernel_sizes': [16, 16, 16], 'scalar_timewarper_endpointreg': 0, 'dec_gen_fc_layers_num_features': [6400], 'dec_initial_log_noise_estimate': -4.605170185988091, 'use_rate_invariant_autoencoder': True, 'dec_gen_conv_layers_kernel_sizes': [16, 16, 16], 'training_data_added_timing_noise': 0.1, 'dec_spatial_regularization_factor': 1, 'decoding_spatial_derivative_regularization': 0}",azure-wave-2493
12,"{'_step': 199, '_wandb': {'runtime': 768}, 'train_RMSE': 0.06236713752150536, 'test_alignedRMSE': 0.0953725203871727, 'test_noiselessRMSE': 0.12219657003879549, '_runtime': 769.8579649925232, 'train_noiselessRMSE': 0.05377528443932533, 'train/dec_spatial_derivative_loss': 0, '_timestamp': 1699810362.381533, 'train_alignedRMSE': 0.04856763407588005, 'train_KLD': 0, 'num_batches_seen': 20000, 'train/dec_weight_loss': 0.02022567205131054, 'train/mean_square_emb': 0, 'train/learned_dec_log_variance': -4.605170249938965}","{'dtype': 'torch.float32', 'ria_T': 199, 'device': 'cuda', 'logname': '../results/rescaledreviewfeedback/20231112-121952.498221/log', 'useAdam': True, 'datafile': '../data/trainTest2DLetterARescaled.npz', 'traj_len': 200, 'batch_size': 64, 'latent_dim': 12, 'num_epochs': 20000, 'dec_use_elu': True, 'decoding_lr': 0.0001, 'encoding_lr': 0.0001, 'dec_use_tanh': True, 'decoder_name': 'convolutional_decoder_upsampling', 'decoding_eps': 0.0001, 'encoder_name': 'convolutional_encoder', 'encoding_eps': 0.0001, 'traj_channels': 2, 'model_save_dir': '../results/rescaledreviewfeedback/20231112-121952.498221/savedmodel', 'step_each_batch': True, 'dec_use_softplus': False, 'emb_nonlinearity': 'Tanh', 'log_to_wandb_name': 'rescaledreviewfeedback', 'dec_conv1d_padding': 'same', 'emb_conv1d_padding': 'same', 'scalar_timewarping_lr': 0, 'dec_gen_first_traj_len': 200, 'learn_decoder_variance': False, 'scalar_timewarper_name': 'identity_scalar_timewarper', 'scalar_timewarping_eps': 1e-06, 'vector_timewarper_name': 'identity_vector_timewarper', 'emb_activate_last_layer': True, 'emb_conv_layers_strides': [1, 1, 1], 'curv_loss_penalty_weight': 0, 'decoding_l2_weight_decay': 0, 'emb_conv_layers_channels': [32, 32, 32], 'pre_time_learning_epochs': 0, 'scalar_timewarper_timereg': 0, 'scaltw_max_canonical_time': 1, 'scaltw_min_canonical_time': 0, 'dec_gen_upsampling_factors': [1, 1, 1], 'emb_fc_layers_num_features': [], 'dec_gen_conv_layers_channels': [32, 32, 2], 'emb_conv_layers_kernel_sizes': [16, 16, 16], 'scalar_timewarper_endpointreg': 0, 'dec_gen_fc_layers_num_features': [6400], 'dec_initial_log_noise_estimate': -4.605170185988091, 'use_rate_invariant_autoencoder': True, 'dec_gen_conv_layers_kernel_sizes': [16, 16, 16], 'training_data_added_timing_noise': 0.1, 'dec_spatial_regularization_factor': 1, 'decoding_spatial_derivative_regularization': 0}",sunny-spaceship-2492
13,"{'num_batches_seen': 20000, 'test_noiselessRMSE': 0.24260716140270233, 'train/dec_weight_loss': 0.043089304119348526, 'train/dec_spatial_derivative_loss': 0, '_wandb': {'runtime': 769}, 'train_KLD': 0, 'train_RMSE': 0.16168664395809174, 'train_noiselessRMSE': 0.14645275473594666, 'train/mean_square_emb': 0, 'train/learned_dec_log_variance': -4.605170249938965, '_step': 199, '_timestamp': 1699809588.2439246, '_runtime': 770.7726035118103, 'train_alignedRMSE': 0.13068872690200806, 'test_alignedRMSE': 0.19877830147743225}","{'dtype': 'torch.float32', 'ria_T': 199, 'device': 'cuda', 'logname': '../results/rescaledreviewfeedback/20231112-120657.449364/log', 'useAdam': True, 'datafile': '../data/trainTest2DLetterARescaled.npz', 'traj_len': 200, 'batch_size': 64, 'latent_dim': 3, 'num_epochs': 20000, 'dec_use_elu': True, 'decoding_lr': 0.0001, 'encoding_lr': 0.0001, 'dec_use_tanh': True, 'decoder_name': 'convolutional_decoder_upsampling', 'decoding_eps': 0.0001, 'encoder_name': 'convolutional_encoder', 'encoding_eps': 0.0001, 'traj_channels': 2, 'model_save_dir': '../results/rescaledreviewfeedback/20231112-120657.449364/savedmodel', 'step_each_batch': True, 'dec_use_softplus': False, 'emb_nonlinearity': 'Tanh', 'log_to_wandb_name': 'rescaledreviewfeedback', 'dec_conv1d_padding': 'same', 'emb_conv1d_padding': 'same', 'scalar_timewarping_lr': 0, 'dec_gen_first_traj_len': 200, 'learn_decoder_variance': False, 'scalar_timewarper_name': 'identity_scalar_timewarper', 'scalar_timewarping_eps': 1e-06, 'vector_timewarper_name': 'identity_vector_timewarper', 'emb_activate_last_layer': True, 'emb_conv_layers_strides': [1, 1, 1], 'curv_loss_penalty_weight': 0, 'decoding_l2_weight_decay': 0, 'emb_conv_layers_channels': [32, 32, 32], 'pre_time_learning_epochs': 0, 'scalar_timewarper_timereg': 0, 'scaltw_max_canonical_time': 1, 'scaltw_min_canonical_time': 0, 'dec_gen_upsampling_factors': [1, 1, 1], 'emb_fc_layers_num_features': [], 'dec_gen_conv_layers_channels': [32, 32, 2], 'emb_conv_layers_kernel_sizes': [16, 16, 16], 'scalar_timewarper_endpointreg': 0, 'dec_gen_fc_layers_num_features': [6400], 'dec_initial_log_noise_estimate': -4.605170185988091, 'use_rate_invariant_autoencoder': True, 'dec_gen_conv_layers_kernel_sizes': [16, 16, 16], 'training_data_added_timing_noise': 0.1, 'dec_spatial_regularization_factor': 1, 'decoding_spatial_derivative_regularization': 0}",sandy-surf-2491
14,"{'test_alignedRMSE': 0.25479045510292053, 'test_noiselessRMSE': 0.2956947982311249, '_step': 199, '_timestamp': 1699808812.8871586, 'train_noiselessRMSE': 0.20945683121681213, 'train/dec_spatial_derivative_loss': 0, 'train_RMSE': 0.2242596447467804, 'num_batches_seen': 20000, 'train/dec_weight_loss': 0.04891950637102127, '_wandb': {'runtime': 766}, 'train_KLD': 0, 'train/mean_square_emb': 0, 'train/learned_dec_log_variance': -4.605170249938965, '_runtime': 768.2830846309662, 'train_alignedRMSE': 0.19739621877670288}","{'dtype': 'torch.float32', 'ria_T': 199, 'device': 'cuda', 'logname': '../results/rescaledreviewfeedback/20231112-115404.584025/log', 'useAdam': True, 'datafile': '../data/trainTest2DLetterARescaled.npz', 'traj_len': 200, 'batch_size': 64, 'latent_dim': 2, 'num_epochs': 20000, 'dec_use_elu': True, 'decoding_lr': 0.0001, 'encoding_lr': 0.0001, 'dec_use_tanh': True, 'decoder_name': 'convolutional_decoder_upsampling', 'decoding_eps': 0.0001, 'encoder_name': 'convolutional_encoder', 'encoding_eps': 0.0001, 'traj_channels': 2, 'model_save_dir': '../results/rescaledreviewfeedback/20231112-115404.584025/savedmodel', 'step_each_batch': True, 'dec_use_softplus': False, 'emb_nonlinearity': 'Tanh', 'log_to_wandb_name': 'rescaledreviewfeedback', 'dec_conv1d_padding': 'same', 'emb_conv1d_padding': 'same', 'scalar_timewarping_lr': 0, 'dec_gen_first_traj_len': 200, 'learn_decoder_variance': False, 'scalar_timewarper_name': 'identity_scalar_timewarper', 'scalar_timewarping_eps': 1e-06, 'vector_timewarper_name': 'identity_vector_timewarper', 'emb_activate_last_layer': True, 'emb_conv_layers_strides': [1, 1, 1], 'curv_loss_penalty_weight': 0, 'decoding_l2_weight_decay': 0, 'emb_conv_layers_channels': [32, 32, 32], 'pre_time_learning_epochs': 0, 'scalar_timewarper_timereg': 0, 'scaltw_max_canonical_time': 1, 'scaltw_min_canonical_time': 0, 'dec_gen_upsampling_factors': [1, 1, 1], 'emb_fc_layers_num_features': [], 'dec_gen_conv_layers_channels': [32, 32, 2], 'emb_conv_layers_kernel_sizes': [16, 16, 16], 'scalar_timewarper_endpointreg': 0, 'dec_gen_fc_layers_num_features': [6400], 'dec_initial_log_noise_estimate': -4.605170185988091, 'use_rate_invariant_autoencoder': True, 'dec_gen_conv_layers_kernel_sizes': [16, 16, 16], 'training_data_added_timing_noise': 0.1, 'dec_spatial_regularization_factor': 1, 'decoding_spatial_derivative_regularization': 0}",stoic-violet-2490
15,"{'train_RMSE': 0.08069556206464767, 'num_batches_seen': 20000, 'test_alignedRMSE': 0.12951871752738953, 'train_noiselessRMSE': 0.07240643352270126, 'train/mean_square_emb': 0, '_wandb': {'runtime': 769}, '_runtime': 770.5098719596863, '_timestamp': 1699808040.067741, 'train_alignedRMSE': 0.06069750338792801, 'test_noiselessRMSE': 0.16660471260547638, 'train/dec_weight_loss': 0.026338381692767143, '_step': 199, 'train_KLD': 0, 'train/dec_spatial_derivative_loss': 0, 'train/learned_dec_log_variance': -4.605170249938965}","{'dtype': 'torch.float32', 'ria_T': 199, 'device': 'cuda', 'logname': '../results/rescaledreviewfeedback/20231112-114109.536176/log', 'useAdam': True, 'datafile': '../data/trainTest2DLetterARescaled.npz', 'traj_len': 200, 'batch_size': 64, 'latent_dim': 8, 'num_epochs': 20000, 'dec_use_elu': True, 'decoding_lr': 0.0001, 'encoding_lr': 0.0001, 'dec_use_tanh': True, 'decoder_name': 'convolutional_decoder_upsampling', 'decoding_eps': 0.0001, 'encoder_name': 'convolutional_encoder', 'encoding_eps': 0.0001, 'traj_channels': 2, 'model_save_dir': '../results/rescaledreviewfeedback/20231112-114109.536176/savedmodel', 'step_each_batch': True, 'dec_use_softplus': False, 'emb_nonlinearity': 'Tanh', 'log_to_wandb_name': 'rescaledreviewfeedback', 'dec_conv1d_padding': 'same', 'emb_conv1d_padding': 'same', 'scalar_timewarping_lr': 0, 'dec_gen_first_traj_len': 200, 'learn_decoder_variance': False, 'scalar_timewarper_name': 'identity_scalar_timewarper', 'scalar_timewarping_eps': 1e-06, 'vector_timewarper_name': 'identity_vector_timewarper', 'emb_activate_last_layer': True, 'emb_conv_layers_strides': [1, 1, 1], 'curv_loss_penalty_weight': 0, 'decoding_l2_weight_decay': 0, 'emb_conv_layers_channels': [32, 32, 32], 'pre_time_learning_epochs': 0, 'scalar_timewarper_timereg': 0, 'scaltw_max_canonical_time': 1, 'scaltw_min_canonical_time': 0, 'dec_gen_upsampling_factors': [1, 1, 1], 'emb_fc_layers_num_features': [], 'dec_gen_conv_layers_channels': [32, 32, 2], 'emb_conv_layers_kernel_sizes': [16, 16, 16], 'scalar_timewarper_endpointreg': 0, 'dec_gen_fc_layers_num_features': [6400], 'dec_initial_log_noise_estimate': -4.605170185988091, 'use_rate_invariant_autoencoder': True, 'dec_gen_conv_layers_kernel_sizes': [16, 16, 16], 'training_data_added_timing_noise': 0.1, 'dec_spatial_regularization_factor': 1, 'decoding_spatial_derivative_regularization': 0}",brisk-energy-2489
16,"{'train_KLD': 0, 'train_alignedRMSE': 0.27482837438583374, 'train/dec_weight_loss': 0.05831250920891762, 'train/learned_dec_log_variance': -4.605170249938965, 'train_RMSE': 0.2991976737976074, 'num_batches_seen': 20000, 'train/mean_square_emb': 0, '_step': 199, '_runtime': 771.571277141571, 'test_noiselessRMSE': 0.3921278715133667, '_wandb': {'runtime': 770}, '_timestamp': 1699807264.2939692, 'test_alignedRMSE': 0.3483700752258301, 'train_noiselessRMSE': 0.2898601293563843, 'train/dec_spatial_derivative_loss': 0}","{'dtype': 'torch.float32', 'ria_T': 199, 'device': 'cuda', 'logname': '../results/rescaledreviewfeedback/20231112-112812.701173/log', 'useAdam': True, 'datafile': '../data/trainTest2DLetterARescaled.npz', 'traj_len': 200, 'batch_size': 64, 'latent_dim': 1, 'num_epochs': 20000, 'dec_use_elu': True, 'decoding_lr': 0.0001, 'encoding_lr': 0.0001, 'dec_use_tanh': True, 'decoder_name': 'convolutional_decoder_upsampling', 'decoding_eps': 0.0001, 'encoder_name': 'convolutional_encoder', 'encoding_eps': 0.0001, 'traj_channels': 2, 'model_save_dir': '../results/rescaledreviewfeedback/20231112-112812.701173/savedmodel', 'step_each_batch': True, 'dec_use_softplus': False, 'emb_nonlinearity': 'Tanh', 'log_to_wandb_name': 'rescaledreviewfeedback', 'dec_conv1d_padding': 'same', 'emb_conv1d_padding': 'same', 'scalar_timewarping_lr': 0, 'dec_gen_first_traj_len': 200, 'learn_decoder_variance': False, 'scalar_timewarper_name': 'identity_scalar_timewarper', 'scalar_timewarping_eps': 1e-06, 'vector_timewarper_name': 'identity_vector_timewarper', 'emb_activate_last_layer': True, 'emb_conv_layers_strides': [1, 1, 1], 'curv_loss_penalty_weight': 0, 'decoding_l2_weight_decay': 0, 'emb_conv_layers_channels': [32, 32, 32], 'pre_time_learning_epochs': 0, 'scalar_timewarper_timereg': 0, 'scaltw_max_canonical_time': 1, 'scaltw_min_canonical_time': 0, 'dec_gen_upsampling_factors': [1, 1, 1], 'emb_fc_layers_num_features': [], 'dec_gen_conv_layers_channels': [32, 32, 2], 'emb_conv_layers_kernel_sizes': [16, 16, 16], 'scalar_timewarper_endpointreg': 0, 'dec_gen_fc_layers_num_features': [6400], 'dec_initial_log_noise_estimate': -4.605170185988091, 'use_rate_invariant_autoencoder': True, 'dec_gen_conv_layers_kernel_sizes': [16, 16, 16], 'training_data_added_timing_noise': 0.1, 'dec_spatial_regularization_factor': 1, 'decoding_spatial_derivative_regularization': 0}",fresh-planet-2488
17,"{'test_noiselessRMSE': 0.08213510364294052, 'train_noiselessRMSE': 0.04139656201004982, 'train/mean_square_emb': 0, 'train/learned_dec_log_variance': -4.605170249938965, 'train/dec_spatial_derivative_loss': 0, 'num_batches_seen': 20000, 'train_alignedRMSE': 0.037705667316913605, 'train/dec_weight_loss': 0.016274485737085342, '_runtime': 768.3999168872833, 'train_RMSE': 0.052938006818294525, 'train_KLD': 0, '_timestamp': 1699806488.384532, 'test_alignedRMSE': 0.06510203331708908, '_step': 199, '_wandb': {'runtime': 767}}","{'dtype': 'torch.float32', 'ria_T': 199, 'device': 'cuda', 'logname': '../results/rescaledreviewfeedback/20231112-111519.965493/log', 'useAdam': True, 'datafile': '../data/trainTest2DLetterARescaled.npz', 'traj_len': 200, 'batch_size': 64, 'latent_dim': 16, 'num_epochs': 20000, 'dec_use_elu': True, 'decoding_lr': 0.0001, 'encoding_lr': 0.0001, 'dec_use_tanh': True, 'decoder_name': 'convolutional_decoder_upsampling', 'decoding_eps': 0.0001, 'encoder_name': 'convolutional_encoder', 'encoding_eps': 0.0001, 'traj_channels': 2, 'model_save_dir': '../results/rescaledreviewfeedback/20231112-111519.965493/savedmodel', 'step_each_batch': True, 'dec_use_softplus': False, 'emb_nonlinearity': 'Tanh', 'log_to_wandb_name': 'rescaledreviewfeedback', 'dec_conv1d_padding': 'same', 'emb_conv1d_padding': 'same', 'scalar_timewarping_lr': 0, 'dec_gen_first_traj_len': 200, 'learn_decoder_variance': False, 'scalar_timewarper_name': 'identity_scalar_timewarper', 'scalar_timewarping_eps': 1e-06, 'vector_timewarper_name': 'identity_vector_timewarper', 'emb_activate_last_layer': True, 'emb_conv_layers_strides': [1, 1, 1], 'curv_loss_penalty_weight': 0, 'decoding_l2_weight_decay': 0, 'emb_conv_layers_channels': [32, 32, 32], 'pre_time_learning_epochs': 0, 'scalar_timewarper_timereg': 0, 'scaltw_max_canonical_time': 1, 'scaltw_min_canonical_time': 0, 'dec_gen_upsampling_factors': [1, 1, 1], 'emb_fc_layers_num_features': [], 'dec_gen_conv_layers_channels': [32, 32, 2], 'emb_conv_layers_kernel_sizes': [16, 16, 16], 'scalar_timewarper_endpointreg': 0, 'dec_gen_fc_layers_num_features': [6400], 'dec_initial_log_noise_estimate': -4.605170185988091, 'use_rate_invariant_autoencoder': True, 'dec_gen_conv_layers_kernel_sizes': [16, 16, 16], 'training_data_added_timing_noise': 0.1, 'dec_spatial_regularization_factor': 1, 'decoding_spatial_derivative_regularization': 0}",deft-snowball-2487
18,"{'train/learned_dec_log_variance': -4.605170249938965, 'test_noiselessRMSE': 0.18782058358192444, 'train/dec_weight_loss': 0.03400532528758049, 'train/dec_spatial_derivative_loss': 0, 'train_noiselessRMSE': 0.09419553726911543, 'train_KLD': 0, 'num_batches_seen': 20000, '_runtime': 771.4040913581848, '_wandb': {'runtime': 770}, '_timestamp': 1699805714.3238013, 'train_RMSE': 0.1044297218322754, 'test_alignedRMSE': 0.16000476479530334, 'train_alignedRMSE': 0.08405321836471558, 'train/mean_square_emb': 0, '_step': 199}","{'dtype': 'torch.float32', 'ria_T': 199, 'device': 'cuda', 'logname': '../results/rescaledreviewfeedback/20231112-110221.331520/log', 'useAdam': True, 'datafile': '../data/trainTest2DLetterARescaled.npz', 'traj_len': 200, 'batch_size': 64, 'latent_dim': 5, 'num_epochs': 20000, 'dec_use_elu': True, 'decoding_lr': 0.0001, 'encoding_lr': 0.0001, 'dec_use_tanh': True, 'decoder_name': 'convolutional_decoder_upsampling', 'decoding_eps': 0.0001, 'encoder_name': 'convolutional_encoder', 'encoding_eps': 0.0001, 'traj_channels': 2, 'model_save_dir': '../results/rescaledreviewfeedback/20231112-110221.331520/savedmodel', 'step_each_batch': True, 'dec_use_softplus': False, 'emb_nonlinearity': 'Tanh', 'log_to_wandb_name': 'rescaledreviewfeedback', 'dec_conv1d_padding': 'same', 'emb_conv1d_padding': 'same', 'scalar_timewarping_lr': 0, 'dec_gen_first_traj_len': 200, 'learn_decoder_variance': False, 'scalar_timewarper_name': 'identity_scalar_timewarper', 'scalar_timewarping_eps': 1e-06, 'vector_timewarper_name': 'identity_vector_timewarper', 'emb_activate_last_layer': True, 'emb_conv_layers_strides': [1, 1, 1], 'curv_loss_penalty_weight': 0, 'decoding_l2_weight_decay': 0, 'emb_conv_layers_channels': [32, 32, 32], 'pre_time_learning_epochs': 0, 'scalar_timewarper_timereg': 0, 'scaltw_max_canonical_time': 1, 'scaltw_min_canonical_time': 0, 'dec_gen_upsampling_factors': [1, 1, 1], 'emb_fc_layers_num_features': [], 'dec_gen_conv_layers_channels': [32, 32, 2], 'emb_conv_layers_kernel_sizes': [16, 16, 16], 'scalar_timewarper_endpointreg': 0, 'dec_gen_fc_layers_num_features': [6400], 'dec_initial_log_noise_estimate': -4.605170185988091, 'use_rate_invariant_autoencoder': True, 'dec_gen_conv_layers_kernel_sizes': [16, 16, 16], 'training_data_added_timing_noise': 0.1, 'dec_spatial_regularization_factor': 1, 'decoding_spatial_derivative_regularization': 0}",sage-gorge-2486
19,"{'train/dec_weight_loss': 0.03449123725295067, 'train/mean_square_emb': 0, 'train/learned_dec_log_variance': -4.605170249938965, '_wandb': {'runtime': 768}, 'train_KLD': 0, 'num_batches_seen': 20000, 'test_alignedRMSE': 0.15382477641105652, 'train_noiselessRMSE': 0.09492968022823334, 'test_noiselessRMSE': 0.1930006593465805, '_step': 199, '_runtime': 769.2536017894745, '_timestamp': 1699758512.8710127, 'train_RMSE': 0.1051391214132309, 'train_alignedRMSE': 0.08757524192333221, 'train/dec_spatial_derivative_loss': 0}","{'dtype': 'torch.float32', 'ria_T': 199, 'device': 'cuda', 'logname': '../results/rescaledreviewfeedback/20231111-215542.057641/log', 'useAdam': True, 'datafile': '../data/trainTest2DLetterARescaled.npz', 'traj_len': 200, 'batch_size': 64, 'latent_dim': 5, 'num_epochs': 20000, 'dec_use_elu': True, 'decoding_lr': 0.0001, 'encoding_lr': 0.0001, 'dec_use_tanh': True, 'decoder_name': 'convolutional_decoder_upsampling', 'decoding_eps': 0.0001, 'encoder_name': 'convolutional_encoder', 'encoding_eps': 0.0001, 'traj_channels': 2, 'model_save_dir': '../results/rescaledreviewfeedback/20231111-215542.057641/savedmodel', 'step_each_batch': True, 'dec_use_softplus': False, 'emb_nonlinearity': 'Tanh', 'log_to_wandb_name': 'rescaledreviewfeedback', 'dec_conv1d_padding': 'same', 'emb_conv1d_padding': 'same', 'scalar_timewarping_lr': 0, 'dec_gen_first_traj_len': 200, 'learn_decoder_variance': False, 'scalar_timewarper_name': 'identity_scalar_timewarper', 'scalar_timewarping_eps': 1e-06, 'vector_timewarper_name': 'identity_vector_timewarper', 'emb_activate_last_layer': True, 'emb_conv_layers_strides': [1, 1, 1], 'curv_loss_penalty_weight': 0, 'decoding_l2_weight_decay': 0, 'emb_conv_layers_channels': [32, 32, 32], 'pre_time_learning_epochs': 0, 'scalar_timewarper_timereg': 0, 'scaltw_max_canonical_time': 1, 'scaltw_min_canonical_time': 0, 'dec_gen_upsampling_factors': [1, 1, 1], 'emb_fc_layers_num_features': [], 'dec_gen_conv_layers_channels': [32, 32, 2], 'emb_conv_layers_kernel_sizes': [16, 16, 16], 'scalar_timewarper_endpointreg': 0, 'dec_gen_fc_layers_num_features': [6400], 'dec_initial_log_noise_estimate': -4.605170185988091, 'use_rate_invariant_autoencoder': True, 'dec_gen_conv_layers_kernel_sizes': [16, 16, 16], 'training_data_added_timing_noise': 0.1, 'dec_spatial_regularization_factor': 1, 'decoding_spatial_derivative_regularization': 0}",royal-forest-2485
20,{'_wandb': {'runtime': 10}},"{'dtype': 'torch.float32', 'ria_T': 199, 'device': 'cuda', 'logname': '../results/rescaledreviewfeedback/20231111-215319.417330/log', 'useAdam': True, 'datafile': '../data/trainTest2DLetterARescaled.npz', 'traj_len': 200, 'batch_size': 64, 'latent_dim': 5, 'num_epochs': 20000, 'dec_use_elu': True, 'decoding_lr': 0.0001, 'encoding_lr': 0.0001, 'dec_use_tanh': True, 'decoder_name': 'convolutional_decoder_upsampling', 'decoding_eps': 0.0001, 'encoder_name': 'convolutional_encoder', 'encoding_eps': 0.0001, 'traj_channels': 2, 'model_save_dir': '../results/rescaledreviewfeedback/20231111-215319.417330/savedmodel', 'step_each_batch': True, 'dec_use_softplus': False, 'emb_nonlinearity': 'Tanh', 'log_to_wandb_name': 'rescaledreviewfeedback', 'dec_conv1d_padding': 'same', 'emb_conv1d_padding': 'same', 'scalar_timewarping_lr': 0, 'dec_gen_first_traj_len': 200, 'learn_decoder_variance': False, 'scalar_timewarper_name': 'identity_scalar_timewarper', 'scalar_timewarping_eps': 1e-06, 'vector_timewarper_name': 'identity_vector_timewarper', 'emb_activate_last_layer': True, 'emb_conv_layers_strides': [1, 1, 1], 'curv_loss_penalty_weight': 0, 'decoding_l2_weight_decay': 0, 'emb_conv_layers_channels': [32, 32, 32], 'pre_time_learning_epochs': 0, 'scalar_timewarper_timereg': 0, 'scaltw_max_canonical_time': 1, 'scaltw_min_canonical_time': 0, 'dec_gen_upsampling_factors': [1, 1, 1], 'emb_fc_layers_num_features': [], 'dec_gen_conv_layers_channels': [32, 32, 2], 'emb_conv_layers_kernel_sizes': [16, 16, 16], 'scalar_timewarper_endpointreg': 0, 'dec_gen_fc_layers_num_features': [6400], 'dec_initial_log_noise_estimate': -4.605170185988091, 'use_rate_invariant_autoencoder': True, 'dec_gen_conv_layers_kernel_sizes': [16, 16, 16], 'training_data_added_timing_noise': 0.1, 'dec_spatial_regularization_factor': 1, 'decoding_spatial_derivative_regularization': 0}",daily-pyramid-2484
