,summary,config,name
10,"{'train_alignedRMSE': 0.31305667757987976, 'train_noiselessRMSE': 0.403473436832428, 'train/dec_weight_loss': 0.037204913794994354, 'train/dec_spatial_derivative_loss': 6207.2548828125, '_step': 199, '_wandb': {'runtime': 128}, '_timestamp': 1695419459.3525617, 'test_noiselessRMSE': 0.456824243068695, 'train/mean_square_emb': 79.350830078125, 'train/learned_dec_log_variance': -4.605170249938965, 'train_KLD': 76.33843994140625, 'train_RMSE': 0.4035548567771912, 'test_alignedRMSE': 0.3546196520328522, '_runtime': 129.47771549224854, 'train_curv_loss': 0, 'num_batches_seen': 20000, 'train_time_weight_loss': 0, 'train_time_endpoint_loss': 0}","{'beta': 0.001, 'dtype': 'torch.float32', 'device': 'cpu', 'logname': 'results/linearvae/20230922-174849.852747/log', 'useAdam': True, 'datafile': 'data/trainTest2DLetterAScaled.npz', 'traj_len': 200, 'batch_size': 64, 'latent_dim': 8, 'num_epochs': 20000, 'dec_use_elu': True, 'decoding_lr': 0.0001, 'encoding_lr': 0.0001, 'decoder_name': 'convolutional_decoder', 'decoding_eps': 0.0001, 'encoder_name': 'convolutional_encoder', 'encoding_eps': 0.0001, 'traj_channels': 2, 'model_save_dir': 'results/linearvae/20230922-174849.852747/savedmodel', 'step_each_batch': True, 'dec_conv_use_elu': True, 'dec_use_softplus': False, 'emb_nonlinearity': 'ReLU', 'log_to_wandb_name': 'linearvae', 'scalar_timewarping_lr': 0, 'dec_gen_first_traj_len': 200, 'learn_decoder_variance': False, 'scalar_timewarper_name': 'identity_scalar_timewarper', 'scalar_timewarping_eps': 1e-06, 'vector_timewarper_name': 'identity_vector_timewarper', 'curv_loss_epsilon_scale': 0.01, 'emb_conv_layers_strides': [], 'emb_dropout_probability': 0, 'curv_loss_penalty_weight': 0, 'decoding_l2_weight_decay': 0, 'emb_conv_layers_channels': [], 'pre_time_learning_epochs': 0, 'scalar_timewarper_timereg': 0, 'scaltw_max_canonical_time': 1, 'scaltw_min_canonical_time': 0, 'emb_fc_layers_num_features': [], 'dec_gen_conv_layers_strides': [], 'dec_gen_conv_layers_channels': [], 'emb_conv_layers_kernel_sizes': [], 'scalar_timewarper_endpointreg': 0, 'dec_gen_fc_layers_num_features': [400], 'dec_initial_log_noise_estimate': -4.605170185988091, 'curv_loss_divide_by_zero_epsilon': 1e-07, 'dec_complicated_only_side_latent': True, 'dec_gen_conv_layers_kernel_sizes': [], 'training_data_added_timing_noise': 0, 'curv_loss_num_new_sampling_points': 1000, 'dec_spatial_regularization_factor': 1, 'dec_template_use_custom_initialization': False, 'dec_template_custom_initialization_grad_t': 0, 'decoding_spatial_derivative_regularization': 0, 'dec_template_custom_initialization_t_intercept_padding': 0.1}",stellar-moon-516
11,"{'test_noiselessRMSE': 0.45762109756469727, 'train/dec_spatial_derivative_loss': 7026.701171875, '_wandb': {'runtime': 129}, 'num_batches_seen': 20000, 'train_noiselessRMSE': 0.4034859538078308, 'train/dec_weight_loss': 0.04721946269273758, 'train/mean_square_emb': 43.58760070800781, 'train_KLD': 48.00823211669922, 'train_curv_loss': 0, 'train_time_endpoint_loss': 0, 'train_RMSE': 0.4041280448436737, 'train_time_weight_loss': 0, '_timestamp': 1695419326.0816412, 'test_alignedRMSE': 0.35400086641311646, 'train_alignedRMSE': 0.3127821683883667, 'train/learned_dec_log_variance': -4.605170249938965, '_step': 199, '_runtime': 130.54266023635864}","{'beta': 0.01, 'dtype': 'torch.float32', 'device': 'cpu', 'logname': 'results/linearvae/20230922-174635.511196/log', 'useAdam': True, 'datafile': 'data/trainTest2DLetterAScaled.npz', 'traj_len': 200, 'batch_size': 64, 'latent_dim': 8, 'num_epochs': 20000, 'dec_use_elu': True, 'decoding_lr': 0.0001, 'encoding_lr': 0.0001, 'decoder_name': 'convolutional_decoder', 'decoding_eps': 0.0001, 'encoder_name': 'convolutional_encoder', 'encoding_eps': 0.0001, 'traj_channels': 2, 'model_save_dir': 'results/linearvae/20230922-174635.511196/savedmodel', 'step_each_batch': True, 'dec_conv_use_elu': True, 'dec_use_softplus': False, 'emb_nonlinearity': 'ReLU', 'log_to_wandb_name': 'linearvae', 'scalar_timewarping_lr': 0, 'dec_gen_first_traj_len': 200, 'learn_decoder_variance': False, 'scalar_timewarper_name': 'identity_scalar_timewarper', 'scalar_timewarping_eps': 1e-06, 'vector_timewarper_name': 'identity_vector_timewarper', 'curv_loss_epsilon_scale': 0.01, 'emb_conv_layers_strides': [], 'emb_dropout_probability': 0, 'curv_loss_penalty_weight': 0, 'decoding_l2_weight_decay': 0, 'emb_conv_layers_channels': [], 'pre_time_learning_epochs': 0, 'scalar_timewarper_timereg': 0, 'scaltw_max_canonical_time': 1, 'scaltw_min_canonical_time': 0, 'emb_fc_layers_num_features': [], 'dec_gen_conv_layers_strides': [], 'dec_gen_conv_layers_channels': [], 'emb_conv_layers_kernel_sizes': [], 'scalar_timewarper_endpointreg': 0, 'dec_gen_fc_layers_num_features': [400], 'dec_initial_log_noise_estimate': -4.605170185988091, 'curv_loss_divide_by_zero_epsilon': 1e-07, 'dec_complicated_only_side_latent': True, 'dec_gen_conv_layers_kernel_sizes': [], 'training_data_added_timing_noise': 0, 'curv_loss_num_new_sampling_points': 1000, 'dec_spatial_regularization_factor': 1, 'dec_template_use_custom_initialization': False, 'dec_template_custom_initialization_grad_t': 0, 'decoding_spatial_derivative_regularization': 0, 'dec_template_custom_initialization_t_intercept_padding': 0.1}",icy-bird-515
12,"{'train/learned_dec_log_variance': -4.605170249938965, '_step': 199, 'test_noiselessRMSE': 1.4217246770858765, 'num_batches_seen': 20000, 'train_alignedRMSE': 0.9814281463623048, 'train/mean_square_emb': 7.699277400970459, 'train_KLD': 17.233591079711914, 'train_curv_loss': 0, 'train/dec_weight_loss': 0.16566990315914154, 'train_time_weight_loss': 0, 'train_time_endpoint_loss': 0, 'train/dec_spatial_derivative_loss': 3410.0966796875, '_wandb': {'runtime': 123}, 'train_noiselessRMSE': 1.4299721717834473, 'train_RMSE': 1.429973006248474, 'test_alignedRMSE': 0.9345222115516664, '_runtime': 124.46796154975893, '_timestamp': 1695419191.5795045}","{'beta': 1e-12, 'dtype': 'torch.float32', 'device': 'cpu', 'logname': 'results/linearvae/20230922-174427.090194/log', 'useAdam': True, 'datafile': 'data/trainTest2DLetterAScaled.npz', 'traj_len': 200, 'batch_size': 64, 'latent_dim': 1, 'num_epochs': 20000, 'dec_use_elu': True, 'decoding_lr': 0.0001, 'encoding_lr': 0.0001, 'decoder_name': 'convolutional_decoder', 'decoding_eps': 0.0001, 'encoder_name': 'convolutional_encoder', 'encoding_eps': 0.0001, 'traj_channels': 2, 'model_save_dir': 'results/linearvae/20230922-174427.090194/savedmodel', 'step_each_batch': True, 'dec_conv_use_elu': True, 'dec_use_softplus': False, 'emb_nonlinearity': 'ReLU', 'log_to_wandb_name': 'linearvae', 'scalar_timewarping_lr': 0, 'dec_gen_first_traj_len': 200, 'learn_decoder_variance': False, 'scalar_timewarper_name': 'identity_scalar_timewarper', 'scalar_timewarping_eps': 1e-06, 'vector_timewarper_name': 'identity_vector_timewarper', 'curv_loss_epsilon_scale': 0.01, 'emb_conv_layers_strides': [], 'emb_dropout_probability': 0, 'curv_loss_penalty_weight': 0, 'decoding_l2_weight_decay': 0, 'emb_conv_layers_channels': [], 'pre_time_learning_epochs': 0, 'scalar_timewarper_timereg': 0, 'scaltw_max_canonical_time': 1, 'scaltw_min_canonical_time': 0, 'emb_fc_layers_num_features': [], 'dec_gen_conv_layers_strides': [], 'dec_gen_conv_layers_channels': [], 'emb_conv_layers_kernel_sizes': [], 'scalar_timewarper_endpointreg': 0, 'dec_gen_fc_layers_num_features': [400], 'dec_initial_log_noise_estimate': -4.605170185988091, 'curv_loss_divide_by_zero_epsilon': 1e-07, 'dec_complicated_only_side_latent': True, 'dec_gen_conv_layers_kernel_sizes': [], 'training_data_added_timing_noise': 0, 'curv_loss_num_new_sampling_points': 1000, 'dec_spatial_regularization_factor': 1, 'dec_template_use_custom_initialization': False, 'dec_template_custom_initialization_grad_t': 0, 'decoding_spatial_derivative_regularization': 0, 'dec_template_custom_initialization_t_intercept_padding': 0.1}",morning-water-513
13,"{'train/dec_weight_loss': 0.1446620225906372, 'train_time_endpoint_loss': 0, 'train/learned_dec_log_variance': -4.605170249938965, '_wandb': {'runtime': 123}, 'train_curv_loss': 0, 'test_noiselessRMSE': 1.4232264757156372, 'train_noiselessRMSE': 1.4301236867904663, '_timestamp': 1695419062.8038836, 'train_alignedRMSE': 0.981658101081848, 'train/mean_square_emb': 8.142069816589355, '_step': 199, '_runtime': 125.0878415107727, 'train_KLD': 17.130399703979492, 'train/dec_spatial_derivative_loss': 3183.234619140625, 'train_RMSE': 1.4301258325576782, 'num_batches_seen': 20000, 'test_alignedRMSE': 0.9351678490638732, 'train_time_weight_loss': 0}","{'beta': 1e-07, 'dtype': 'torch.float32', 'device': 'cpu', 'logname': 'results/linearvae/20230922-174217.695150/log', 'useAdam': True, 'datafile': 'data/trainTest2DLetterAScaled.npz', 'traj_len': 200, 'batch_size': 64, 'latent_dim': 1, 'num_epochs': 20000, 'dec_use_elu': True, 'decoding_lr': 0.0001, 'encoding_lr': 0.0001, 'decoder_name': 'convolutional_decoder', 'decoding_eps': 0.0001, 'encoder_name': 'convolutional_encoder', 'encoding_eps': 0.0001, 'traj_channels': 2, 'model_save_dir': 'results/linearvae/20230922-174217.695150/savedmodel', 'step_each_batch': True, 'dec_conv_use_elu': True, 'dec_use_softplus': False, 'emb_nonlinearity': 'ReLU', 'log_to_wandb_name': 'linearvae', 'scalar_timewarping_lr': 0, 'dec_gen_first_traj_len': 200, 'learn_decoder_variance': False, 'scalar_timewarper_name': 'identity_scalar_timewarper', 'scalar_timewarping_eps': 1e-06, 'vector_timewarper_name': 'identity_vector_timewarper', 'curv_loss_epsilon_scale': 0.01, 'emb_conv_layers_strides': [], 'emb_dropout_probability': 0, 'curv_loss_penalty_weight': 0, 'decoding_l2_weight_decay': 0, 'emb_conv_layers_channels': [], 'pre_time_learning_epochs': 0, 'scalar_timewarper_timereg': 0, 'scaltw_max_canonical_time': 1, 'scaltw_min_canonical_time': 0, 'emb_fc_layers_num_features': [], 'dec_gen_conv_layers_strides': [], 'dec_gen_conv_layers_channels': [], 'emb_conv_layers_kernel_sizes': [], 'scalar_timewarper_endpointreg': 0, 'dec_gen_fc_layers_num_features': [400], 'dec_initial_log_noise_estimate': -4.605170185988091, 'curv_loss_divide_by_zero_epsilon': 1e-07, 'dec_complicated_only_side_latent': True, 'dec_gen_conv_layers_kernel_sizes': [], 'training_data_added_timing_noise': 0, 'curv_loss_num_new_sampling_points': 1000, 'dec_spatial_regularization_factor': 1, 'dec_template_use_custom_initialization': False, 'dec_template_custom_initialization_grad_t': 0, 'decoding_spatial_derivative_regularization': 0, 'dec_template_custom_initialization_t_intercept_padding': 0.1}",resilient-spaceship-512
14,"{'train_time_weight_loss': 0, 'train_KLD': 9.446599006652832, 'train_RMSE': 1.4301186800003052, 'train_noiselessRMSE': 1.4301133155822754, 'train/dec_weight_loss': 0.1783403754234314, '_runtime': 126.12199878692628, 'train/mean_square_emb': 7.475349426269531, 'train/learned_dec_log_variance': -4.605170249938965, '_step': 199, 'num_batches_seen': 20000, 'test_alignedRMSE': 0.9390511512756348, 'train_time_endpoint_loss': 0, 'test_noiselessRMSE': 1.4228825569152832, 'train/dec_spatial_derivative_loss': 3867.646240234375, '_wandb': {'runtime': 124}, '_timestamp': 1695418933.806492, 'train_curv_loss': 0, 'train_alignedRMSE': 0.984015703201294}","{'beta': 0.001, 'dtype': 'torch.float32', 'device': 'cpu', 'logname': 'results/linearvae/20230922-174007.661710/log', 'useAdam': True, 'datafile': 'data/trainTest2DLetterAScaled.npz', 'traj_len': 200, 'batch_size': 64, 'latent_dim': 1, 'num_epochs': 20000, 'dec_use_elu': True, 'decoding_lr': 0.0001, 'encoding_lr': 0.0001, 'decoder_name': 'convolutional_decoder', 'decoding_eps': 0.0001, 'encoder_name': 'convolutional_encoder', 'encoding_eps': 0.0001, 'traj_channels': 2, 'model_save_dir': 'results/linearvae/20230922-174007.661710/savedmodel', 'step_each_batch': True, 'dec_conv_use_elu': True, 'dec_use_softplus': False, 'emb_nonlinearity': 'ReLU', 'log_to_wandb_name': 'linearvae', 'scalar_timewarping_lr': 0, 'dec_gen_first_traj_len': 200, 'learn_decoder_variance': False, 'scalar_timewarper_name': 'identity_scalar_timewarper', 'scalar_timewarping_eps': 1e-06, 'vector_timewarper_name': 'identity_vector_timewarper', 'curv_loss_epsilon_scale': 0.01, 'emb_conv_layers_strides': [], 'emb_dropout_probability': 0, 'curv_loss_penalty_weight': 0, 'decoding_l2_weight_decay': 0, 'emb_conv_layers_channels': [], 'pre_time_learning_epochs': 0, 'scalar_timewarper_timereg': 0, 'scaltw_max_canonical_time': 1, 'scaltw_min_canonical_time': 0, 'emb_fc_layers_num_features': [], 'dec_gen_conv_layers_strides': [], 'dec_gen_conv_layers_channels': [], 'emb_conv_layers_kernel_sizes': [], 'scalar_timewarper_endpointreg': 0, 'dec_gen_fc_layers_num_features': [400], 'dec_initial_log_noise_estimate': -4.605170185988091, 'curv_loss_divide_by_zero_epsilon': 1e-07, 'dec_complicated_only_side_latent': True, 'dec_gen_conv_layers_kernel_sizes': [], 'training_data_added_timing_noise': 0, 'curv_loss_num_new_sampling_points': 1000, 'dec_spatial_regularization_factor': 1, 'dec_template_use_custom_initialization': False, 'dec_template_custom_initialization_grad_t': 0, 'decoding_spatial_derivative_regularization': 0, 'dec_template_custom_initialization_t_intercept_padding': 0.1}",eager-elevator-511
15,"{'_wandb': {'runtime': 124}, 'train_alignedRMSE': 0.9822770357131958, 'test_noiselessRMSE': 1.4225873947143557, 'train_time_endpoint_loss': 0, 'train_KLD': 7.906205177307129, '_timestamp': 1695418804.5219216, 'train_RMSE': 1.4300724267959597, 'test_alignedRMSE': 0.9352978467941284, 'train/dec_spatial_derivative_loss': 3462.76708984375, '_runtime': 125.46283054351808, 'train_curv_loss': 0, 'train_noiselessRMSE': 1.4300466775894165, 'train/mean_square_emb': 7.815914154052734, 'train_time_weight_loss': 0, 'train/learned_dec_log_variance': -4.605170249938965, '_step': 199, 'num_batches_seen': 20000, 'train/dec_weight_loss': 0.1610763669013977}","{'beta': 0.01, 'dtype': 'torch.float32', 'device': 'cpu', 'logname': 'results/linearvae/20230922-173759.036784/log', 'useAdam': True, 'datafile': 'data/trainTest2DLetterAScaled.npz', 'traj_len': 200, 'batch_size': 64, 'latent_dim': 1, 'num_epochs': 20000, 'dec_use_elu': True, 'decoding_lr': 0.0001, 'encoding_lr': 0.0001, 'decoder_name': 'convolutional_decoder', 'decoding_eps': 0.0001, 'encoder_name': 'convolutional_encoder', 'encoding_eps': 0.0001, 'traj_channels': 2, 'model_save_dir': 'results/linearvae/20230922-173759.036784/savedmodel', 'step_each_batch': True, 'dec_conv_use_elu': True, 'dec_use_softplus': False, 'emb_nonlinearity': 'ReLU', 'log_to_wandb_name': 'linearvae', 'scalar_timewarping_lr': 0, 'dec_gen_first_traj_len': 200, 'learn_decoder_variance': False, 'scalar_timewarper_name': 'identity_scalar_timewarper', 'scalar_timewarping_eps': 1e-06, 'vector_timewarper_name': 'identity_vector_timewarper', 'curv_loss_epsilon_scale': 0.01, 'emb_conv_layers_strides': [], 'emb_dropout_probability': 0, 'curv_loss_penalty_weight': 0, 'decoding_l2_weight_decay': 0, 'emb_conv_layers_channels': [], 'pre_time_learning_epochs': 0, 'scalar_timewarper_timereg': 0, 'scaltw_max_canonical_time': 1, 'scaltw_min_canonical_time': 0, 'emb_fc_layers_num_features': [], 'dec_gen_conv_layers_strides': [], 'dec_gen_conv_layers_channels': [], 'emb_conv_layers_kernel_sizes': [], 'scalar_timewarper_endpointreg': 0, 'dec_gen_fc_layers_num_features': [400], 'dec_initial_log_noise_estimate': -4.605170185988091, 'curv_loss_divide_by_zero_epsilon': 1e-07, 'dec_complicated_only_side_latent': True, 'dec_gen_conv_layers_kernel_sizes': [], 'training_data_added_timing_noise': 0, 'curv_loss_num_new_sampling_points': 1000, 'dec_spatial_regularization_factor': 1, 'dec_template_use_custom_initialization': False, 'dec_template_custom_initialization_grad_t': 0, 'decoding_spatial_derivative_regularization': 0, 'dec_template_custom_initialization_t_intercept_padding': 0.1}",stellar-aardvark-510
16,"{'_wandb': {'runtime': 131}, 'train_curv_loss': 0, 'train_noiselessRMSE': 0.15167777240276337, 'train/mean_square_emb': 209.27540588378903, '_step': 199, '_timestamp': 1695418675.2922122, 'num_batches_seen': 20000, 'train/learned_dec_log_variance': -4.605170249938965, 'train/dec_spatial_derivative_loss': 2820.987060546875, 'test_alignedRMSE': 0.14092446863651276, 'train_alignedRMSE': 0.12048649042844772, 'test_noiselessRMSE': 0.17780013382434845, 'train_time_weight_loss': 0, '_runtime': 132.88264322280884, 'train_KLD': 292.6898193359375, 'train_RMSE': 0.15172266960144043, 'train/dec_weight_loss': 0.01944402977824211, 'train_time_endpoint_loss': 0}","{'beta': 1e-12, 'dtype': 'torch.float32', 'device': 'cpu', 'logname': 'results/linearvae/20230922-173542.385182/log', 'useAdam': True, 'datafile': 'data/trainTest2DLetterAScaled.npz', 'traj_len': 200, 'batch_size': 64, 'latent_dim': 16, 'num_epochs': 20000, 'dec_use_elu': True, 'decoding_lr': 0.0001, 'encoding_lr': 0.0001, 'decoder_name': 'convolutional_decoder', 'decoding_eps': 0.0001, 'encoder_name': 'convolutional_encoder', 'encoding_eps': 0.0001, 'traj_channels': 2, 'model_save_dir': 'results/linearvae/20230922-173542.385182/savedmodel', 'step_each_batch': True, 'dec_conv_use_elu': True, 'dec_use_softplus': False, 'emb_nonlinearity': 'ReLU', 'log_to_wandb_name': 'linearvae', 'scalar_timewarping_lr': 0, 'dec_gen_first_traj_len': 200, 'learn_decoder_variance': False, 'scalar_timewarper_name': 'identity_scalar_timewarper', 'scalar_timewarping_eps': 1e-06, 'vector_timewarper_name': 'identity_vector_timewarper', 'curv_loss_epsilon_scale': 0.01, 'emb_conv_layers_strides': [], 'emb_dropout_probability': 0, 'curv_loss_penalty_weight': 0, 'decoding_l2_weight_decay': 0, 'emb_conv_layers_channels': [], 'pre_time_learning_epochs': 0, 'scalar_timewarper_timereg': 0, 'scaltw_max_canonical_time': 1, 'scaltw_min_canonical_time': 0, 'emb_fc_layers_num_features': [], 'dec_gen_conv_layers_strides': [], 'dec_gen_conv_layers_channels': [], 'emb_conv_layers_kernel_sizes': [], 'scalar_timewarper_endpointreg': 0, 'dec_gen_fc_layers_num_features': [400], 'dec_initial_log_noise_estimate': -4.605170185988091, 'curv_loss_divide_by_zero_epsilon': 1e-07, 'dec_complicated_only_side_latent': True, 'dec_gen_conv_layers_kernel_sizes': [], 'training_data_added_timing_noise': 0, 'curv_loss_num_new_sampling_points': 1000, 'dec_spatial_regularization_factor': 1, 'dec_template_use_custom_initialization': False, 'dec_template_custom_initialization_grad_t': 0, 'decoding_spatial_derivative_regularization': 0, 'dec_template_custom_initialization_t_intercept_padding': 0.1}",glowing-bird-509
17,"{'_runtime': 130.40270161628723, 'train_RMSE': 0.15124069154262543, 'train/dec_spatial_derivative_loss': 2363.076416015625, 'test_noiselessRMSE': 0.1720474362373352, 'train/dec_weight_loss': 0.01961410604417324, 'train_time_weight_loss': 0, '_step': 199, 'train_KLD': 302.9593200683594, '_timestamp': 1695418538.3092856, 'test_alignedRMSE': 0.1370864063501358, 'train/mean_square_emb': 234.86663818359375, 'train_time_endpoint_loss': 0, 'train_noiselessRMSE': 0.15119211375713348, 'train/learned_dec_log_variance': -4.605170249938965, '_wandb': {'runtime': 129}, 'train_curv_loss': 0, 'num_batches_seen': 20000, 'train_alignedRMSE': 0.1215185597538948}","{'beta': 1e-07, 'dtype': 'torch.float32', 'device': 'cpu', 'logname': 'results/linearvae/20230922-173327.883878/log', 'useAdam': True, 'datafile': 'data/trainTest2DLetterAScaled.npz', 'traj_len': 200, 'batch_size': 64, 'latent_dim': 16, 'num_epochs': 20000, 'dec_use_elu': True, 'decoding_lr': 0.0001, 'encoding_lr': 0.0001, 'decoder_name': 'convolutional_decoder', 'decoding_eps': 0.0001, 'encoder_name': 'convolutional_encoder', 'encoding_eps': 0.0001, 'traj_channels': 2, 'model_save_dir': 'results/linearvae/20230922-173327.883878/savedmodel', 'step_each_batch': True, 'dec_conv_use_elu': True, 'dec_use_softplus': False, 'emb_nonlinearity': 'ReLU', 'log_to_wandb_name': 'linearvae', 'scalar_timewarping_lr': 0, 'dec_gen_first_traj_len': 200, 'learn_decoder_variance': False, 'scalar_timewarper_name': 'identity_scalar_timewarper', 'scalar_timewarping_eps': 1e-06, 'vector_timewarper_name': 'identity_vector_timewarper', 'curv_loss_epsilon_scale': 0.01, 'emb_conv_layers_strides': [], 'emb_dropout_probability': 0, 'curv_loss_penalty_weight': 0, 'decoding_l2_weight_decay': 0, 'emb_conv_layers_channels': [], 'pre_time_learning_epochs': 0, 'scalar_timewarper_timereg': 0, 'scaltw_max_canonical_time': 1, 'scaltw_min_canonical_time': 0, 'emb_fc_layers_num_features': [], 'dec_gen_conv_layers_strides': [], 'dec_gen_conv_layers_channels': [], 'emb_conv_layers_kernel_sizes': [], 'scalar_timewarper_endpointreg': 0, 'dec_gen_fc_layers_num_features': [400], 'dec_initial_log_noise_estimate': -4.605170185988091, 'curv_loss_divide_by_zero_epsilon': 1e-07, 'dec_complicated_only_side_latent': True, 'dec_gen_conv_layers_kernel_sizes': [], 'training_data_added_timing_noise': 0, 'curv_loss_num_new_sampling_points': 1000, 'dec_spatial_regularization_factor': 1, 'dec_template_use_custom_initialization': False, 'dec_template_custom_initialization_grad_t': 0, 'decoding_spatial_derivative_regularization': 0, 'dec_template_custom_initialization_t_intercept_padding': 0.1}",sweet-shadow-507
18,"{'train_KLD': 114.5367660522461, 'num_batches_seen': 20000, 'train/dec_spatial_derivative_loss': 3701.29296875, '_step': 199, 'train_RMSE': 0.15260981023311615, 'train_alignedRMSE': 0.12270165979862212, 'train_noiselessRMSE': 0.1522323042154312, 'train/dec_weight_loss': 0.022536983713507652, 'train_time_weight_loss': 0, 'train_time_endpoint_loss': 0, '_wandb': {'runtime': 129}, '_runtime': 131.53686690330505, '_timestamp': 1695418404.730069, 'test_alignedRMSE': 0.14220625162124634, 'train/learned_dec_log_variance': -4.605170249938965, 'train_curv_loss': 0, 'test_noiselessRMSE': 0.17584767937660217, 'train/mean_square_emb': 92.9752960205078}","{'beta': 0.001, 'dtype': 'torch.float32', 'device': 'cpu', 'logname': 'results/linearvae/20230922-173113.169911/log', 'useAdam': True, 'datafile': 'data/trainTest2DLetterAScaled.npz', 'traj_len': 200, 'batch_size': 64, 'latent_dim': 16, 'num_epochs': 20000, 'dec_use_elu': True, 'decoding_lr': 0.0001, 'encoding_lr': 0.0001, 'decoder_name': 'convolutional_decoder', 'decoding_eps': 0.0001, 'encoder_name': 'convolutional_encoder', 'encoding_eps': 0.0001, 'traj_channels': 2, 'model_save_dir': 'results/linearvae/20230922-173113.169911/savedmodel', 'step_each_batch': True, 'dec_conv_use_elu': True, 'dec_use_softplus': False, 'emb_nonlinearity': 'ReLU', 'log_to_wandb_name': 'linearvae', 'scalar_timewarping_lr': 0, 'dec_gen_first_traj_len': 200, 'learn_decoder_variance': False, 'scalar_timewarper_name': 'identity_scalar_timewarper', 'scalar_timewarping_eps': 1e-06, 'vector_timewarper_name': 'identity_vector_timewarper', 'curv_loss_epsilon_scale': 0.01, 'emb_conv_layers_strides': [], 'emb_dropout_probability': 0, 'curv_loss_penalty_weight': 0, 'decoding_l2_weight_decay': 0, 'emb_conv_layers_channels': [], 'pre_time_learning_epochs': 0, 'scalar_timewarper_timereg': 0, 'scaltw_max_canonical_time': 1, 'scaltw_min_canonical_time': 0, 'emb_fc_layers_num_features': [], 'dec_gen_conv_layers_strides': [], 'dec_gen_conv_layers_channels': [], 'emb_conv_layers_kernel_sizes': [], 'scalar_timewarper_endpointreg': 0, 'dec_gen_fc_layers_num_features': [400], 'dec_initial_log_noise_estimate': -4.605170185988091, 'curv_loss_divide_by_zero_epsilon': 1e-07, 'dec_complicated_only_side_latent': True, 'dec_gen_conv_layers_kernel_sizes': [], 'training_data_added_timing_noise': 0, 'curv_loss_num_new_sampling_points': 1000, 'dec_spatial_regularization_factor': 1, 'dec_template_use_custom_initialization': False, 'dec_template_custom_initialization_grad_t': 0, 'decoding_spatial_derivative_regularization': 0, 'dec_template_custom_initialization_t_intercept_padding': 0.1}",happy-dew-506
19,"{'test_alignedRMSE': 0.13936161994934082, 'train/dec_weight_loss': 0.03457319736480713, 'train_time_endpoint_loss': 0, 'train/learned_dec_log_variance': -4.605170249938965, '_step': 199, '_wandb': {'runtime': 134}, '_runtime': 134.78171634674072, 'train_alignedRMSE': 0.12091676145792007, 'test_noiselessRMSE': 0.1756378412246704, 'train_time_weight_loss': 0, 'train_KLD': 68.6529312133789, '_timestamp': 1695418265.3393333, 'train_curv_loss': 0, 'train_noiselessRMSE': 0.15168792009353638, 'train/mean_square_emb': 37.832305908203125, 'train_RMSE': 0.15472687780857086, 'num_batches_seen': 20000, 'train/dec_spatial_derivative_loss': 8842.853515625}","{'beta': 0.01, 'dtype': 'torch.float32', 'device': 'cpu', 'logname': 'results/linearvae/20230922-172848.978993/log', 'useAdam': True, 'datafile': 'data/trainTest2DLetterAScaled.npz', 'traj_len': 200, 'batch_size': 64, 'latent_dim': 16, 'num_epochs': 20000, 'dec_use_elu': True, 'decoding_lr': 0.0001, 'encoding_lr': 0.0001, 'decoder_name': 'convolutional_decoder', 'decoding_eps': 0.0001, 'encoder_name': 'convolutional_encoder', 'encoding_eps': 0.0001, 'traj_channels': 2, 'model_save_dir': 'results/linearvae/20230922-172848.978993/savedmodel', 'step_each_batch': True, 'dec_conv_use_elu': True, 'dec_use_softplus': False, 'emb_nonlinearity': 'ReLU', 'log_to_wandb_name': 'linearvae', 'scalar_timewarping_lr': 0, 'dec_gen_first_traj_len': 200, 'learn_decoder_variance': False, 'scalar_timewarper_name': 'identity_scalar_timewarper', 'scalar_timewarping_eps': 1e-06, 'vector_timewarper_name': 'identity_vector_timewarper', 'curv_loss_epsilon_scale': 0.01, 'emb_conv_layers_strides': [], 'emb_dropout_probability': 0, 'curv_loss_penalty_weight': 0, 'decoding_l2_weight_decay': 0, 'emb_conv_layers_channels': [], 'pre_time_learning_epochs': 0, 'scalar_timewarper_timereg': 0, 'scaltw_max_canonical_time': 1, 'scaltw_min_canonical_time': 0, 'emb_fc_layers_num_features': [], 'dec_gen_conv_layers_strides': [], 'dec_gen_conv_layers_channels': [], 'emb_conv_layers_kernel_sizes': [], 'scalar_timewarper_endpointreg': 0, 'dec_gen_fc_layers_num_features': [400], 'dec_initial_log_noise_estimate': -4.605170185988091, 'curv_loss_divide_by_zero_epsilon': 1e-07, 'dec_complicated_only_side_latent': True, 'dec_gen_conv_layers_kernel_sizes': [], 'training_data_added_timing_noise': 0, 'curv_loss_num_new_sampling_points': 1000, 'dec_spatial_regularization_factor': 1, 'dec_template_use_custom_initialization': False, 'dec_template_custom_initialization_grad_t': 0, 'decoding_spatial_derivative_regularization': 0, 'dec_template_custom_initialization_t_intercept_padding': 0.1}",swept-paper-504
